"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Total","Fourth quintile","Percentage","79.7",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Total","Fifth quintile","Percentage","87.5",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Total","Percentage","62.7",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","First quintile","Percentage","41.6",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","50.0",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","67.7",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","70.5",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","83.0",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Total","Percentage","82.1",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","First quintile","Percentage","62.3",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","76.0",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","85.8",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","88.9",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","94.1",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Total","Percentage","68.0",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","First quintile","Percentage","47.2",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Second quintile","Percentage","62.2",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Third quintile","Percentage","71.8",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Fourth quintile","Percentage","77.1",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Fifth quintile","Percentage","86.2",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Total","Percentage","58.7",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","First quintile","Percentage","37.1",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Second quintile","Percentage","54.8",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Third quintile","Percentage","60.8",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Fourth quintile","Percentage","67.9",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Fifth quintile","Percentage","81.9",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Total","Percentage","78.3",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","First quintile","Percentage","63.7",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Second quintile","Percentage","70.2",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Third quintile","Percentage","81.0",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Fourth quintile","Percentage","84.9",""
"2015","Slovenia","At least once","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Fifth quintile","Percentage","92.0",""
"2015","Slovenia","At least once","Cinema","Total","Total","Total","Percentage","36.7",""
"2015","Slovenia","At least once","Cinema","Total","Total","First quintile","Percentage","22.9",""
"2015","Slovenia","At least once","Cinema","Total","Total","Second quintile","Percentage","27.1",""
"2015","Slovenia","At least once","Cinema","Total","Total","Third quintile","Percentage","35.8",""
"2015","Slovenia","At least once","Cinema","Total","Total","Fourth quintile","Percentage","44.3",""
"2015","Slovenia","At least once","Cinema","Total","Total","Fifth quintile","Percentage","53.4",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","Total","Percentage","25.6",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","First quintile","Percentage","13.9",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","Second quintile","Percentage","16.8",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","Third quintile","Percentage","22.3",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","Fourth quintile","Percentage","32.2",""
"2015","Slovenia","At least once","Cinema","Total","Households without dependent children","Fifth quintile","Percentage","43.5",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","Total","Percentage","49.7",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","First quintile","Percentage","36.9",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","Second quintile","Percentage","39.5",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","Third quintile","Percentage","48.3",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","Fourth quintile","Percentage","56.0",""
"2015","Slovenia","At least once","Cinema","Total","Households with dependent children","Fifth quintile","Percentage","66.9",""
"2015","Slovenia","At least once","Cinema","Cities","Total","Total","Percentage","45.9",""
"2015","Slovenia","At least once","Cinema","Cities","Total","First quintile","Percentage","29.0",""
"2015","Slovenia","At least once","Cinema","Cities","Total","Second quintile","Percentage","32.7",""
"2015","Slovenia","At least once","Cinema","Cities","Total","Third quintile","Percentage","39.9",""
"2015","Slovenia","At least once","Cinema","Cities","Total","Fourth quintile","Percentage","52.3",""
"2015","Slovenia","At least once","Cinema","Cities","Total","Fifth quintile","Percentage","65.5",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","Total","Percentage","37.2",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","First quintile","Percentage","21.6",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","Second quintile","Percentage","24.7",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","Third quintile","Percentage","30.5",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","Fourth quintile","Percentage","45.9",""
"2015","Slovenia","At least once","Cinema","Cities","Households without dependent children","Fifth quintile","Percentage","55.8",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","Total","Percentage","57.9",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","First quintile","Percentage","41.1",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","Second quintile","Percentage","43.8",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","Third quintile","Percentage","53.0",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","Fourth quintile","Percentage","60.6",""
"2015","Slovenia","At least once","Cinema","Cities","Households with dependent children","Fifth quintile","Percentage","77.9",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","Total","Percentage","37.8",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","First quintile","Percentage","23.5",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","Second quintile","Percentage","27.4",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","Third quintile","Percentage","39.3",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","Fourth quintile","Percentage","47.7",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Total","Fifth quintile","Percentage","49.9",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","Total","Percentage","25.9",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","First quintile","Percentage","13.7",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","Second quintile","Percentage","16.2",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","Third quintile","Percentage","23.6",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","36.0",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","39.6",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","Total","Percentage","52.1",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","First quintile","Percentage","37.6",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","Second quintile","Percentage","42.1",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","Third quintile","Percentage","53.6",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","59.5",""
"2015","Slovenia","At least once","Cinema","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","65.4",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","Total","Percentage","32.2",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","First quintile","Percentage","20.1",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","Second quintile","Percentage","25.3",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","Third quintile","Percentage","31.8",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","Fourth quintile","Percentage","39.1",""
"2015","Slovenia","At least once","Cinema","Rural areas","Total","Fifth quintile","Percentage","48.4",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","Total","Percentage","20.3",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","First quintile","Percentage","11.1",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","Second quintile","Percentage","14.5",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","Third quintile","Percentage","17.7",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","Fourth quintile","Percentage","23.4",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households without dependent children","Fifth quintile","Percentage","39.1",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","Total","Percentage","45.3",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","First quintile","Percentage","34.9",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","Second quintile","Percentage","36.9",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","Third quintile","Percentage","43.6",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","Fourth quintile","Percentage","52.6",""
"2015","Slovenia","At least once","Cinema","Rural areas","Households with dependent children","Fifth quintile","Percentage","60.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","Total","Percentage","56.8",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","First quintile","Percentage","36.8",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","Second quintile","Percentage","48.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","Third quintile","Percentage","59.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","Fourth quintile","Percentage","64.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Total","Fifth quintile","Percentage","75.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Total","Percentage","48.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","First quintile","Percentage","29.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Second quintile","Percentage","39.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Third quintile","Percentage","50.4",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Fourth quintile","Percentage","55.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Fifth quintile","Percentage","69.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Total","Percentage","66.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","First quintile","Percentage","48.4",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Second quintile","Percentage","59.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Third quintile","Percentage","67.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Fourth quintile","Percentage","73.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Fifth quintile","Percentage","83.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","Total","Percentage","59.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","First quintile","Percentage","37.2",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","Second quintile","Percentage","46.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","Third quintile","Percentage","54.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","Fourth quintile","Percentage","66.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Total","Fifth quintile","Percentage","80.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Total","Percentage","52.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","First quintile","Percentage","33.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Second quintile","Percentage","38.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Third quintile","Percentage","49.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Fourth quintile","Percentage","63.4",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Fifth quintile","Percentage","72.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Total","Percentage","67.4",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","First quintile","Percentage","43.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Second quintile","Percentage","56.2",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Third quintile","Percentage","60.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Fourth quintile","Percentage","71.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Fifth quintile","Percentage","90.8",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Total","Percentage","58.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","First quintile","Percentage","40.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Second quintile","Percentage","45.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Third quintile","Percentage","64.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fourth quintile","Percentage","65.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fifth quintile","Percentage","76.4",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Total","Percentage","50.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","First quintile","Percentage","33.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","36.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","55.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","54.8",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","69.2",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Total","Percentage","69.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","First quintile","Percentage","50.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","57.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","73.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","76.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","87.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Total","Percentage","54.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","First quintile","Percentage","34.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Second quintile","Percentage","51.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Third quintile","Percentage","56.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fourth quintile","Percentage","63.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fifth quintile","Percentage","71.0",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Total","Percentage","45.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","First quintile","Percentage","25.6",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Second quintile","Percentage","42.8",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Third quintile","Percentage","47.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fourth quintile","Percentage","52.9",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fifth quintile","Percentage","68.1",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Total","Percentage","64.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","First quintile","Percentage","49.3",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Second quintile","Percentage","60.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Third quintile","Percentage","64.5",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fourth quintile","Percentage","71.7",""
"2015","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fifth quintile","Percentage","74.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","Percentage","43.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","First quintile","Percentage","26.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Second quintile","Percentage","33.1",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Third quintile","Percentage","42.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fourth quintile","Percentage","50.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fifth quintile","Percentage","65.9",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Total","Percentage","39.3",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","First quintile","Percentage","23.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Second quintile","Percentage","28.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Third quintile","Percentage","38.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fourth quintile","Percentage","43.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fifth quintile","Percentage","63.3",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Total","Percentage","49.1",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","First quintile","Percentage","31.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Second quintile","Percentage","38.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Third quintile","Percentage","46.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fourth quintile","Percentage","57.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fifth quintile","Percentage","69.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Total","Percentage","51.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","First quintile","Percentage","31.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Second quintile","Percentage","38.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Third quintile","Percentage","46.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fourth quintile","Percentage","56.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fifth quintile","Percentage","74.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Total","Percentage","48.3",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","First quintile","Percentage","29.9",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Second quintile","Percentage","36.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Third quintile","Percentage","43.0",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fourth quintile","Percentage","50.1",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fifth quintile","Percentage","72.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Total","Percentage","56.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","First quintile","Percentage","35.0",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Second quintile","Percentage","41.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Third quintile","Percentage","51.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fourth quintile","Percentage","65.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fifth quintile","Percentage","76.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Total","Percentage","44.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","First quintile","Percentage","27.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Second quintile","Percentage","31.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Third quintile","Percentage","44.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fourth quintile","Percentage","53.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fifth quintile","Percentage","64.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Total","Percentage","39.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","First quintile","Percentage","24.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","23.9",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","42.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","42.7",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","63.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Total","Percentage","50.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","First quintile","Percentage","31.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","41.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","46.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","64.1",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","65.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Total","Percentage","40.0",""
